filename,xmin,ymin,xmax,ymax,class
images/image1036.jpg,419,152,668,410,stressed
images/image1036.jpg,623,504,750,743,stressed
images/image1036.jpg,1,148,118,387,healthy
images/image1036.jpg,210,139,410,398,healthy
images/image1036.jpg,358,415,611,617,healthy
images/image1036.jpg,521,611,615,742,healthy
images/image1341.jpg,557,578,750,750,stressed
images/image1341.jpg,362,327,535,510,stressed
images/image1341.jpg,510,161,683,300,stressed
images/image1341.jpg,689,258,748,525,stressed
images/image1341.jpg,544,303,674,579,stressed
images/image1341.jpg,378,200,498,255,stressed
images/image1341.jpg,458,1,733,146,stressed
images/image1341.jpg,1,205,139,623,stressed
images/image1341.jpg,143,367,281,539,stressed
images/image1341.jpg,1,1,101,199,healthy
images/image1341.jpg,111,1,306,204,healthy
images/image1341.jpg,321,1,463,187,healthy
images/image1341.jpg,1,630,146,742,healthy
images/image1341.jpg,161,536,383,747,healthy
images/image1034.jpg,1,508,110,749,healthy
images/image1034.jpg,263,573,544,750,healthy
images/image1034.jpg,62,361,195,502,healthy
images/image1034.jpg,1,189,203,356,healthy
images/image1034.jpg,1,1,96,186,healthy
images/image1034.jpg,673,572,750,742,stressed
images/image1034.jpg,557,573,662,750,stressed
images/image1034.jpg,404,381,656,563,stressed
images/image1034.jpg,233,469,403,572,stressed
images/image1034.jpg,207,356,314,449,stressed
images/image1034.jpg,105,4,439,169,stressed
images/image1034.jpg,213,167,447,335,stressed
images/image1034.jpg,622,49,750,324,stressed
images/image1034.jpg,453,73,610,350,healthy
images/image151.jpg,587,572,746,750,stressed
images/image151.jpg,398,644,580,750,stressed
images/image151.jpg,218,631,393,750,stressed
images/image151.jpg,257,356,444,504,stressed
images/image151.jpg,4,204,89,365,stressed
images/image151.jpg,1,387,249,510,stressed
images/image151.jpg,94,292,172,379,stressed
images/image151.jpg,170,516,305,624,stressed
images/image151.jpg,629,3,748,227,stressed
images/image151.jpg,624,238,750,454,stressed
images/image151.jpg,401,1,620,340,stressed
images/image151.jpg,338,42,410,162,stressed
images/image151.jpg,191,1,302,133,healthy
images/image151.jpg,1,1,187,112,healthy
images/image151.jpg,355,500,564,607,healthy
images/image151.jpg,447,431,564,489,healthy
images/image151.jpg,1,639,207,747,healthy
images/image151.jpg,1,514,153,627,healthy
images/image151.jpg,49,106,181,192,healthy
images/image744.jpg,312,369,452,552,stressed
images/image744.jpg,139,472,290,678,stressed
images/image744.jpg,422,550,614,748,stressed
images/image744.jpg,623,677,750,750,stressed
images/image744.jpg,722,441,750,519,stressed
images/image744.jpg,682,289,750,367,stressed
images/image744.jpg,669,155,743,278,stressed
images/image744.jpg,560,161,655,325,stressed
images/image744.jpg,554,1,750,165,stressed
images/image744.jpg,368,1,546,123,stressed
images/image744.jpg,165,22,294,128,stressed
images/image744.jpg,1,1,161,111,stressed
images/image744.jpg,1,107,114,232,stressed
images/image744.jpg,166,323,296,471,stressed
images/image744.jpg,1,232,161,414,healthy
images/image744.jpg,279,137,391,303,healthy
images/image744.jpg,172,129,274,260,healthy
images/image744.jpg,72,523,133,603,healthy
images/image744.jpg,4,417,122,502,healthy
images/image744.jpg,473,135,541,174,healthy
images/image1050.jpg,408,1,738,98,healthy
images/image1050.jpg,596,90,743,303,healthy
images/image1050.jpg,474,102,578,171,healthy
images/image1050.jpg,2,529,101,744,healthy
images/image1050.jpg,108,646,333,750,healthy
images/image1050.jpg,408,586,580,750,healthy
images/image1050.jpg,412,466,586,591,healthy
images/image1050.jpg,1,1,382,123,stressed
images/image1050.jpg,1,118,258,307,stressed
images/image1050.jpg,262,123,523,306,stressed
images/image1050.jpg,197,313,397,555,stressed
images/image1050.jpg,407,300,665,464,stressed
images/image1050.jpg,591,465,750,750,stressed
images/image1050.jpg,677,308,750,449,stressed
images/image755.jpg,627,162,750,371,stressed
images/image755.jpg,502,362,606,478,stressed
images/image755.jpg,1,43,133,295,stressed
images/image755.jpg,1,298,135,591,stressed
images/image755.jpg,254,312,503,515,stressed
images/image755.jpg,585,1,750,154,stressed
images/image755.jpg,626,617,750,750,stressed
images/image755.jpg,438,1,565,128,healthy
images/image755.jpg,239,1,426,103,healthy
images/image755.jpg,312,106,435,187,healthy
images/image755.jpg,138,73,264,286,healthy
images/image755.jpg,149,285,246,395,healthy
images/image755.jpg,279,541,415,750,healthy
images/image755.jpg,1,598,63,741,healthy
images/image755.jpg,136,514,278,712,healthy
images/image755.jpg,426,652,621,741,healthy
images/image755.jpg,614,441,750,617,healthy
images/image755.jpg,429,520,532,649,stressed
images/image755.jpg,152,400,227,504,stressed
images/image458.jpg,1,1,151,144,stressed
images/image458.jpg,1,152,118,307,stressed
images/image458.jpg,615,1,747,270,stressed
images/image458.jpg,488,140,615,305,stressed
images/image458.jpg,434,1,598,128,stressed
images/image458.jpg,362,119,463,221,stressed
images/image458.jpg,158,1,343,97,stressed
images/image458.jpg,452,378,618,512,stressed
images/image458.jpg,162,458,444,587,stressed
images/image458.jpg,165,599,270,750,stressed
images/image458.jpg,1,653,160,748,stressed
images/image458.jpg,461,533,546,750,stressed
images/image458.jpg,680,519,749,642,stressed
images/image458.jpg,1,370,156,641,healthy
images/image458.jpg,126,167,308,354,healthy
images/image458.jpg,163,105,331,163,healthy
images/image458.jpg,553,639,742,750,healthy
images/image458.jpg,629,369,750,516,healthy
images/image458.jpg,561,517,662,574,healthy
images/image1059.jpg,619,4,740,256,stressed
images/image1059.jpg,473,149,624,306,stressed
images/image1059.jpg,408,5,615,132,stressed
images/image1059.jpg,368,140,479,197,stressed
images/image1059.jpg,1,1,122,190,stressed
images/image1059.jpg,1,632,258,750,stressed
images/image1059.jpg,451,381,563,519,stressed
images/image1059.jpg,164,500,514,629,stressed
images/image1059.jpg,474,635,560,741,stressed
images/image1059.jpg,189,436,427,495,stressed
images/image1059.jpg,5,386,137,620,healthy
images/image1059.jpg,1,317,45,372,healthy
images/image1059.jpg,7,197,127,302,healthy
images/image1059.jpg,143,203,305,365,healthy
images/image1059.jpg,133,1,315,194,healthy
images/image1059.jpg,270,641,454,737,healthy
images/image1059.jpg,572,639,746,750,healthy
images/image1059.jpg,587,371,746,546,healthy
images/image160.jpg,596,420,744,594,stressed
images/image160.jpg,604,598,741,750,stressed
images/image160.jpg,207,392,305,491,stressed
images/image160.jpg,107,66,216,197,stressed
images/image160.jpg,223,157,379,319,stressed
images/image160.jpg,212,2,348,140,stressed
images/image160.jpg,356,1,539,147,stressed
images/image160.jpg,550,3,750,146,stressed
images/image160.jpg,153,494,238,617,stressed
images/image160.jpg,1,441,147,615,stressed
images/image160.jpg,246,572,308,745,stressed
images/image160.jpg,448,533,601,658,stressed
images/image160.jpg,1,1,85,305,healthy
images/image160.jpg,1,620,228,749,healthy
images/image160.jpg,329,663,520,745,healthy
images/image160.jpg,310,385,424,549,healthy
images/image160.jpg,427,356,548,532,healthy
images/image160.jpg,548,156,698,275,healthy
images/image160.jpg,379,149,537,264,healthy
images/image1356.jpg,1,117,156,373,stressed
images/image1356.jpg,1,1,135,103,stressed
images/image1356.jpg,149,1,372,117,stressed
images/image1356.jpg,1,390,139,736,stressed
images/image1356.jpg,145,654,407,750,stressed
images/image1356.jpg,145,482,327,653,stressed
images/image1356.jpg,697,392,750,474,stressed
images/image1356.jpg,660,482,748,750,stressed
images/image1356.jpg,513,446,662,750,stressed
images/image1356.jpg,413,455,508,750,stressed
images/image1356.jpg,237,115,380,203,stressed
images/image1356.jpg,401,1,572,91,stressed
images/image1356.jpg,620,100,669,190,stressed
images/image1356.jpg,626,1,744,86,stressed
images/image1356.jpg,256,208,539,296,healthy
images/image1356.jpg,391,99,553,208,healthy
images/image1356.jpg,151,340,381,455,healthy
images/image1356.jpg,337,469,404,632,healthy
images/image454.jpg,566,515,747,750,stressed
images/image454.jpg,377,460,526,635,stressed
images/image454.jpg,203,67,361,237,stressed
images/image454.jpg,503,156,750,335,stressed
images/image454.jpg,697,1,750,153,stressed
images/image454.jpg,360,1,501,244,stressed
images/image454.jpg,503,1,682,149,stressed
images/image454.jpg,220,1,349,52,stressed
images/image454.jpg,130,1,203,40,stressed
images/image454.jpg,80,244,155,410,stressed
images/image454.jpg,1,224,68,500,stressed
images/image454.jpg,255,657,457,750,stressed
images/image454.jpg,230,514,366,637,stressed
images/image454.jpg,7,1,79,77,healthy
images/image454.jpg,155,315,364,502,healthy
images/image454.jpg,4,570,224,744,healthy
images/image454.jpg,1,502,165,571,healthy
images/image1058.jpg,1,1,151,144,stressed
images/image1058.jpg,1,152,118,307,stressed
images/image1058.jpg,615,1,747,270,stressed
images/image1058.jpg,488,140,615,305,stressed
images/image1058.jpg,434,1,598,128,stressed
images/image1058.jpg,362,119,463,221,stressed
images/image1058.jpg,158,1,343,97,stressed
images/image1058.jpg,452,378,618,512,stressed
images/image1058.jpg,162,458,444,587,stressed
images/image1058.jpg,165,599,270,750,stressed
images/image1058.jpg,1,653,160,748,stressed
images/image1058.jpg,461,533,546,750,stressed
images/image1058.jpg,680,519,749,642,stressed
images/image1058.jpg,1,370,156,641,healthy
images/image1058.jpg,126,167,308,354,healthy
images/image1058.jpg,163,105,331,163,healthy
images/image1058.jpg,553,639,742,750,healthy
images/image1058.jpg,629,369,750,516,healthy
images/image1058.jpg,561,517,662,574,healthy
images/image1360.jpg,596,420,744,594,stressed
images/image1360.jpg,604,598,741,750,stressed
images/image1360.jpg,207,392,305,491,stressed
images/image1360.jpg,107,66,216,197,stressed
images/image1360.jpg,223,157,379,319,stressed
images/image1360.jpg,212,2,348,140,stressed
images/image1360.jpg,356,1,539,147,stressed
images/image1360.jpg,550,3,750,146,stressed
images/image1360.jpg,153,494,238,617,stressed
images/image1360.jpg,1,441,147,615,stressed
images/image1360.jpg,246,572,308,745,stressed
images/image1360.jpg,448,533,601,658,stressed
images/image1360.jpg,1,1,85,305,healthy
images/image1360.jpg,1,620,228,749,healthy
images/image1360.jpg,329,663,520,745,healthy
images/image1360.jpg,310,385,424,549,healthy
images/image1360.jpg,427,356,548,532,healthy
images/image1360.jpg,548,156,698,275,healthy
images/image1360.jpg,379,149,537,264,healthy
images/image753.jpg,139,439,343,615,healthy
images/image753.jpg,6,628,144,750,healthy
images/image753.jpg,1,1,98,152,healthy
images/image753.jpg,514,639,709,750,healthy
images/image753.jpg,148,140,293,348,stressed
images/image753.jpg,3,361,135,483,stressed
images/image753.jpg,1,498,94,592,stressed
images/image753.jpg,153,615,327,747,stressed
images/image753.jpg,360,579,513,750,stressed
images/image753.jpg,649,138,750,318,stressed
images/image753.jpg,703,327,750,519,stressed
images/image753.jpg,586,324,688,441,stressed
images/image753.jpg,409,269,565,434,stressed
images/image753.jpg,543,53,637,261,stressed
images/image753.jpg,292,1,519,254,stressed
images/image753.jpg,308,256,389,370,stressed
images/image753.jpg,130,1,278,122,stressed
images/image156.jpg,1,117,156,373,stressed
images/image156.jpg,1,1,135,103,stressed
images/image156.jpg,149,1,372,117,stressed
images/image156.jpg,1,390,139,736,stressed
images/image156.jpg,145,654,407,750,stressed
images/image156.jpg,145,482,327,653,stressed
images/image156.jpg,697,392,750,474,stressed
images/image156.jpg,660,482,748,750,stressed
images/image156.jpg,513,446,662,750,stressed
images/image156.jpg,413,455,508,750,stressed
images/image156.jpg,237,115,380,203,stressed
images/image156.jpg,401,1,572,91,stressed
images/image156.jpg,620,100,669,190,stressed
images/image156.jpg,626,1,744,86,stressed
images/image156.jpg,256,208,539,296,healthy
images/image156.jpg,391,99,553,208,healthy
images/image156.jpg,151,340,381,455,healthy
images/image156.jpg,337,469,404,632,healthy
images/image153.jpg,139,439,343,615,healthy
images/image153.jpg,6,628,144,750,healthy
images/image153.jpg,1,1,98,152,healthy
images/image153.jpg,514,639,709,750,healthy
images/image153.jpg,148,140,293,348,stressed
images/image153.jpg,3,361,135,483,stressed
images/image153.jpg,1,498,94,592,stressed
images/image153.jpg,153,615,327,747,stressed
images/image153.jpg,360,579,513,750,stressed
images/image153.jpg,649,138,750,318,stressed
images/image153.jpg,703,327,750,519,stressed
images/image153.jpg,586,324,688,441,stressed
images/image153.jpg,409,269,565,434,stressed
images/image153.jpg,543,53,637,261,stressed
images/image153.jpg,292,1,519,254,stressed
images/image153.jpg,308,256,389,370,stressed
images/image153.jpg,130,1,278,122,stressed
images/image155.jpg,627,162,750,371,stressed
images/image155.jpg,502,362,606,478,stressed
images/image155.jpg,1,43,133,295,stressed
images/image155.jpg,1,298,135,591,stressed
images/image155.jpg,254,312,503,515,stressed
images/image155.jpg,585,1,750,154,stressed
images/image155.jpg,626,617,750,750,stressed
images/image155.jpg,438,1,565,128,healthy
images/image155.jpg,239,1,426,103,healthy
images/image155.jpg,312,106,435,187,healthy
images/image155.jpg,138,73,264,286,healthy
images/image155.jpg,149,285,246,395,healthy
images/image155.jpg,279,541,415,750,healthy
images/image155.jpg,1,598,63,741,healthy
images/image155.jpg,136,514,278,712,healthy
images/image155.jpg,426,652,621,741,healthy
images/image155.jpg,614,441,750,617,healthy
images/image155.jpg,429,520,532,649,stressed
images/image155.jpg,152,400,227,504,stressed
images/image456.jpg,1,117,156,373,stressed
images/image456.jpg,1,1,135,103,stressed
images/image456.jpg,149,1,372,117,stressed
images/image456.jpg,1,390,139,736,stressed
images/image456.jpg,145,654,407,750,stressed
images/image456.jpg,145,482,327,653,stressed
images/image456.jpg,697,392,750,474,stressed
images/image456.jpg,660,482,748,750,stressed
images/image456.jpg,513,446,662,750,stressed
images/image456.jpg,413,455,508,750,stressed
images/image456.jpg,237,115,380,203,stressed
images/image456.jpg,401,1,572,91,stressed
images/image456.jpg,620,100,669,190,stressed
images/image456.jpg,626,1,744,86,stressed
images/image456.jpg,256,208,539,296,healthy
images/image456.jpg,391,99,553,208,healthy
images/image456.jpg,151,340,381,455,healthy
images/image456.jpg,337,469,404,632,healthy
images/image754.jpg,566,515,747,750,stressed
images/image754.jpg,377,460,526,635,stressed
images/image754.jpg,203,67,361,237,stressed
images/image754.jpg,503,156,750,335,stressed
images/image754.jpg,697,1,750,153,stressed
images/image754.jpg,360,1,501,244,stressed
images/image754.jpg,503,1,682,149,stressed
images/image754.jpg,220,1,349,52,stressed
images/image754.jpg,130,1,203,40,stressed
images/image754.jpg,80,244,155,410,stressed
images/image754.jpg,1,224,68,500,stressed
images/image754.jpg,255,657,457,750,stressed
images/image754.jpg,230,514,366,637,stressed
images/image754.jpg,7,1,79,77,healthy
images/image754.jpg,155,315,364,502,healthy
images/image754.jpg,4,570,224,744,healthy
images/image754.jpg,1,502,165,571,healthy
images/image1361.jpg,520,595,750,744,stressed
images/image1361.jpg,546,120,726,317,stressed
images/image1361.jpg,128,305,372,467,stressed
images/image1361.jpg,1,470,147,550,stressed
images/image1361.jpg,185,97,372,285,stressed
images/image1361.jpg,5,558,490,745,healthy
images/image1361.jpg,220,471,456,557,healthy
images/image1361.jpg,399,1,746,113,healthy
images/image1361.jpg,2,1,369,75,healthy
images/image1361.jpg,4,78,160,294,healthy
images/image1361.jpg,1,299,101,462,healthy
images/image1361.jpg,390,121,506,458,healthy
images/image1361.jpg,530,344,723,505,healthy
images/image460.jpg,596,420,744,594,stressed
images/image460.jpg,604,598,741,750,stressed
images/image460.jpg,207,392,305,491,stressed
images/image460.jpg,107,66,216,197,stressed
images/image460.jpg,223,157,379,319,stressed
images/image460.jpg,212,2,348,140,stressed
images/image460.jpg,356,1,539,147,stressed
images/image460.jpg,550,3,750,146,stressed
images/image460.jpg,153,494,238,617,stressed
images/image460.jpg,1,441,147,615,stressed
images/image460.jpg,246,572,308,745,stressed
images/image460.jpg,448,533,601,658,stressed
images/image460.jpg,1,1,85,305,healthy
images/image460.jpg,1,620,228,749,healthy
images/image460.jpg,329,663,520,745,healthy
images/image460.jpg,310,385,424,549,healthy
images/image460.jpg,427,356,548,532,healthy
images/image460.jpg,548,156,698,275,healthy
images/image460.jpg,379,149,537,264,healthy
images/image1055.jpg,627,162,750,371,stressed
images/image1055.jpg,502,362,606,478,stressed
images/image1055.jpg,1,43,133,295,stressed
images/image1055.jpg,1,298,135,591,stressed
images/image1055.jpg,254,312,503,515,stressed
images/image1055.jpg,585,1,750,154,stressed
images/image1055.jpg,626,617,750,750,stressed
images/image1055.jpg,438,1,565,128,healthy
images/image1055.jpg,239,1,426,103,healthy
images/image1055.jpg,312,106,435,187,healthy
images/image1055.jpg,138,73,264,286,healthy
images/image1055.jpg,149,285,246,395,healthy
images/image1055.jpg,279,541,415,750,healthy
images/image1055.jpg,1,598,63,741,healthy
images/image1055.jpg,136,514,278,712,healthy
images/image1055.jpg,426,652,621,741,healthy
images/image1055.jpg,614,441,750,617,healthy
images/image1055.jpg,429,520,532,649,stressed
images/image1055.jpg,152,400,227,504,stressed
images/image761.jpg,520,595,750,744,stressed
images/image761.jpg,546,120,726,317,stressed
images/image761.jpg,128,305,372,467,stressed
images/image761.jpg,1,470,147,550,stressed
images/image761.jpg,185,97,372,285,stressed
images/image761.jpg,5,558,490,745,healthy
images/image761.jpg,220,471,456,557,healthy
images/image761.jpg,399,1,746,113,healthy
images/image761.jpg,2,1,369,75,healthy
images/image761.jpg,4,78,160,294,healthy
images/image761.jpg,1,299,101,462,healthy
images/image761.jpg,390,121,506,458,healthy
images/image761.jpg,530,344,723,505,healthy
images/image162.jpg,6,1,127,181,healthy
images/image162.jpg,144,1,544,60,healthy
images/image162.jpg,557,36,713,217,healthy
images/image162.jpg,562,232,704,378,healthy
images/image162.jpg,531,443,750,591,healthy
images/image162.jpg,112,672,271,750,healthy
images/image162.jpg,127,405,374,590,stressed
images/image162.jpg,1,570,55,702,stressed
images/image162.jpg,1,363,80,507,stressed
images/image162.jpg,356,596,750,750,stressed
images/image162.jpg,408,523,518,588,stressed
images/image162.jpg,468,229,556,381,stressed
images/image162.jpg,193,63,480,216,stressed
images/image162.jpg,133,227,315,362,stressed
images/image162.jpg,1,196,132,313,stressed
images/image459.jpg,619,4,740,256,stressed
images/image459.jpg,473,149,624,306,stressed
images/image459.jpg,408,5,615,132,stressed
images/image459.jpg,368,140,479,197,stressed
images/image459.jpg,1,1,122,190,stressed
images/image459.jpg,1,632,258,750,stressed
images/image459.jpg,451,381,563,519,stressed
images/image459.jpg,164,500,514,629,stressed
images/image459.jpg,474,635,560,741,stressed
images/image459.jpg,189,436,427,495,stressed
images/image459.jpg,5,386,137,620,healthy
images/image459.jpg,1,317,45,372,healthy
images/image459.jpg,7,197,127,302,healthy
images/image459.jpg,143,203,305,365,healthy
images/image459.jpg,133,1,315,194,healthy
images/image459.jpg,270,641,454,737,healthy
images/image459.jpg,572,639,746,750,healthy
images/image459.jpg,587,371,746,546,healthy
images/image1061.jpg,520,595,750,744,stressed
images/image1061.jpg,546,120,726,317,stressed
images/image1061.jpg,128,305,372,467,stressed
images/image1061.jpg,1,470,147,550,stressed
images/image1061.jpg,185,97,372,285,stressed
images/image1061.jpg,5,558,490,745,healthy
images/image1061.jpg,220,471,456,557,healthy
images/image1061.jpg,399,1,746,113,healthy
images/image1061.jpg,2,1,369,75,healthy
images/image1061.jpg,4,78,160,294,healthy
images/image1061.jpg,1,299,101,462,healthy
images/image1061.jpg,390,121,506,458,healthy
images/image1061.jpg,530,344,723,505,healthy
images/image1355.jpg,627,162,750,371,stressed
images/image1355.jpg,502,362,606,478,stressed
images/image1355.jpg,1,43,133,295,stressed
images/image1355.jpg,1,298,135,591,stressed
images/image1355.jpg,254,312,503,515,stressed
images/image1355.jpg,585,1,750,154,stressed
images/image1355.jpg,626,617,750,750,stressed
images/image1355.jpg,438,1,565,128,healthy
images/image1355.jpg,239,1,426,103,healthy
images/image1355.jpg,312,106,435,187,healthy
images/image1355.jpg,138,73,264,286,healthy
images/image1355.jpg,149,285,246,395,healthy
images/image1355.jpg,279,541,415,750,healthy
images/image1355.jpg,1,598,63,741,healthy
images/image1355.jpg,136,514,278,712,healthy
images/image1355.jpg,426,652,621,741,healthy
images/image1355.jpg,614,441,750,617,healthy
images/image1355.jpg,429,520,532,649,stressed
images/image1355.jpg,152,400,227,504,stressed
images/image1359.jpg,619,4,740,256,stressed
images/image1359.jpg,473,149,624,306,stressed
images/image1359.jpg,408,5,615,132,stressed
images/image1359.jpg,368,140,479,197,stressed
images/image1359.jpg,1,1,122,190,stressed
images/image1359.jpg,1,632,258,750,stressed
images/image1359.jpg,451,381,563,519,stressed
images/image1359.jpg,164,500,514,629,stressed
images/image1359.jpg,474,635,560,741,stressed
images/image1359.jpg,189,436,427,495,stressed
images/image1359.jpg,5,386,137,620,healthy
images/image1359.jpg,1,317,45,372,healthy
images/image1359.jpg,7,197,127,302,healthy
images/image1359.jpg,143,203,305,365,healthy
images/image1359.jpg,133,1,315,194,healthy
images/image1359.jpg,270,641,454,737,healthy
images/image1359.jpg,572,639,746,750,healthy
images/image1359.jpg,587,371,746,546,healthy
images/image453.jpg,139,439,343,615,healthy
images/image453.jpg,6,628,144,750,healthy
images/image453.jpg,1,1,98,152,healthy
images/image453.jpg,514,639,709,750,healthy
images/image453.jpg,148,140,293,348,stressed
images/image453.jpg,3,361,135,483,stressed
images/image453.jpg,1,498,94,592,stressed
images/image453.jpg,153,615,327,747,stressed
images/image453.jpg,360,579,513,750,stressed
images/image453.jpg,649,138,750,318,stressed
images/image453.jpg,703,327,750,519,stressed
images/image453.jpg,586,324,688,441,stressed
images/image453.jpg,409,269,565,434,stressed
images/image453.jpg,543,53,637,261,stressed
images/image453.jpg,292,1,519,254,stressed
images/image453.jpg,308,256,389,370,stressed
images/image453.jpg,130,1,278,122,stressed
images/image154.jpg,566,515,747,750,stressed
images/image154.jpg,377,460,526,635,stressed
images/image154.jpg,203,67,361,237,stressed
images/image154.jpg,503,156,750,335,stressed
images/image154.jpg,697,1,750,153,stressed
images/image154.jpg,360,1,501,244,stressed
images/image154.jpg,503,1,682,149,stressed
images/image154.jpg,220,1,349,52,stressed
images/image154.jpg,130,1,203,40,stressed
images/image154.jpg,80,244,155,410,stressed
images/image154.jpg,1,224,68,500,stressed
images/image154.jpg,255,657,457,750,stressed
images/image154.jpg,230,514,366,637,stressed
images/image154.jpg,7,1,79,77,healthy
images/image154.jpg,155,315,364,502,healthy
images/image154.jpg,4,570,224,744,healthy
images/image154.jpg,1,502,165,571,healthy
images/image457.jpg,1,370,171,622,stressed
images/image457.jpg,616,367,750,469,stressed
images/image457.jpg,1,645,163,745,stressed
images/image457.jpg,1,159,121,350,stressed
images/image457.jpg,130,155,315,342,stressed
images/image457.jpg,332,141,469,322,stressed
images/image457.jpg,645,113,750,354,stressed
images/image457.jpg,478,67,647,266,stressed
images/image457.jpg,483,272,628,341,stressed
images/image457.jpg,207,346,381,461,stressed
images/image457.jpg,416,681,684,750,stressed
images/image457.jpg,183,577,336,750,healthy
images/image457.jpg,343,645,410,750,healthy
images/image457.jpg,683,653,750,736,healthy
images/image457.jpg,402,330,488,608,healthy
images/image457.jpg,258,467,397,565,healthy
images/image457.jpg,495,338,566,488,healthy
images/image457.jpg,1,1,313,148,healthy
images/image457.jpg,324,1,474,131,healthy
images/image457.jpg,669,1,750,52,healthy
images/image457.jpg,480,1,540,47,healthy
images/image161.jpg,520,595,750,744,stressed
images/image161.jpg,546,120,726,317,stressed
images/image161.jpg,128,305,372,467,stressed
images/image161.jpg,1,470,147,550,stressed
images/image161.jpg,185,97,372,285,stressed
images/image161.jpg,5,558,490,745,healthy
images/image161.jpg,220,471,456,557,healthy
images/image161.jpg,399,1,746,113,healthy
images/image161.jpg,2,1,369,75,healthy
images/image161.jpg,4,78,160,294,healthy
images/image161.jpg,1,299,101,462,healthy
images/image161.jpg,390,121,506,458,healthy
images/image161.jpg,530,344,723,505,healthy
images/image157.jpg,1,370,171,622,stressed
images/image157.jpg,616,367,750,469,stressed
images/image157.jpg,1,645,163,745,stressed
images/image157.jpg,1,159,121,350,stressed
images/image157.jpg,130,155,315,342,stressed
images/image157.jpg,332,141,469,322,stressed
images/image157.jpg,645,113,750,354,stressed
images/image157.jpg,478,67,647,266,stressed
images/image157.jpg,483,272,628,341,stressed
images/image157.jpg,207,346,381,461,stressed
images/image157.jpg,416,681,684,750,stressed
images/image157.jpg,183,577,336,750,healthy
images/image157.jpg,343,645,410,750,healthy
images/image157.jpg,683,653,750,736,healthy
images/image157.jpg,402,330,488,608,healthy
images/image157.jpg,258,467,397,565,healthy
images/image157.jpg,495,338,566,488,healthy
images/image157.jpg,1,1,313,148,healthy
images/image157.jpg,324,1,474,131,healthy
images/image157.jpg,669,1,750,52,healthy
images/image157.jpg,480,1,540,47,healthy
images/image1056.jpg,1,117,156,373,stressed
images/image1056.jpg,1,1,135,103,stressed
images/image1056.jpg,149,1,372,117,stressed
images/image1056.jpg,1,390,139,736,stressed
images/image1056.jpg,145,654,407,750,stressed
images/image1056.jpg,145,482,327,653,stressed
images/image1056.jpg,697,392,750,474,stressed
images/image1056.jpg,660,482,748,750,stressed
images/image1056.jpg,513,446,662,750,stressed
images/image1056.jpg,413,455,508,750,stressed
images/image1056.jpg,237,115,380,203,stressed
images/image1056.jpg,401,1,572,91,stressed
images/image1056.jpg,620,100,669,190,stressed
images/image1056.jpg,626,1,744,86,stressed
images/image1056.jpg,256,208,539,296,healthy
images/image1056.jpg,391,99,553,208,healthy
images/image1056.jpg,151,340,381,455,healthy
images/image1056.jpg,337,469,404,632,healthy
images/image1354.jpg,566,515,747,750,stressed
images/image1354.jpg,377,460,526,635,stressed
images/image1354.jpg,203,67,361,237,stressed
images/image1354.jpg,503,156,750,335,stressed
images/image1354.jpg,697,1,750,153,stressed
images/image1354.jpg,360,1,501,244,stressed
images/image1354.jpg,503,1,682,149,stressed
images/image1354.jpg,220,1,349,52,stressed
images/image1354.jpg,130,1,203,40,stressed
images/image1354.jpg,80,244,155,410,stressed
images/image1354.jpg,1,224,68,500,stressed
images/image1354.jpg,255,657,457,750,stressed
images/image1354.jpg,230,514,366,637,stressed
images/image1354.jpg,7,1,79,77,healthy
images/image1354.jpg,155,315,364,502,healthy
images/image1354.jpg,4,570,224,744,healthy
images/image1354.jpg,1,502,165,571,healthy
images/image1358.jpg,1,1,151,144,stressed
images/image1358.jpg,1,152,118,307,stressed
images/image1358.jpg,615,1,747,270,stressed
images/image1358.jpg,488,140,615,305,stressed
images/image1358.jpg,434,1,598,128,stressed
images/image1358.jpg,362,119,463,221,stressed
images/image1358.jpg,158,1,343,97,stressed
images/image1358.jpg,452,378,618,512,stressed
images/image1358.jpg,162,458,444,587,stressed
images/image1358.jpg,165,599,270,750,stressed
images/image1358.jpg,1,653,160,748,stressed
images/image1358.jpg,461,533,546,750,stressed
images/image1358.jpg,680,519,749,642,stressed
images/image1358.jpg,1,370,156,641,healthy
images/image1358.jpg,126,167,308,354,healthy
images/image1358.jpg,163,105,331,163,healthy
images/image1358.jpg,553,639,742,750,healthy
images/image1358.jpg,629,369,750,516,healthy
images/image1358.jpg,561,517,662,574,healthy
images/image1362.jpg,6,1,127,181,healthy
images/image1362.jpg,144,1,544,60,healthy
images/image1362.jpg,557,36,713,217,healthy
images/image1362.jpg,562,232,704,378,healthy
images/image1362.jpg,531,443,750,591,healthy
images/image1362.jpg,112,672,271,750,healthy
images/image1362.jpg,127,405,374,590,stressed
images/image1362.jpg,1,570,55,702,stressed
images/image1362.jpg,1,363,80,507,stressed
images/image1362.jpg,356,596,750,750,stressed
images/image1362.jpg,408,523,518,588,stressed
images/image1362.jpg,468,229,556,381,stressed
images/image1362.jpg,193,63,480,216,stressed
images/image1362.jpg,133,227,315,362,stressed
images/image1362.jpg,1,196,132,313,stressed
images/image1054.jpg,566,515,747,750,stressed
images/image1054.jpg,377,460,526,635,stressed
images/image1054.jpg,203,67,361,237,stressed
images/image1054.jpg,503,156,750,335,stressed
images/image1054.jpg,697,1,750,153,stressed
images/image1054.jpg,360,1,501,244,stressed
